"ID","LC_Did_English","Did_Maths","LC_Maths_Level","LC_English_Level","LC_Maths_Points","LC_English_Points","TIPI_Agreeable_YP_W4","TIPI_EmoStab_YP_W4","TIPI_Cons_YP_W4","TIPI_Extra_YP_W4","TIPI_Open_YP_W4","CognitiveNamingFruit_W4","TIPI_Agreeable_PCG_W4","TIPI_EmoStab_PCG_W4","TIPI_Cons_PCG_W4","TIPI_Extra_PCG_W4","TIPI_Open_PCG_W4","Grinds_All_Subjects_W4","Grinds_English_W4","Grinds_Maths_W4","TIPI_Extra_YP_W3","TIPI_Agreeable_YP_W3","TIPI_Cons_YP_W3","TIPI_EmoStab_YP_W3","TIPI_Open_YP_W3","TIPI_Extra_PCG_W3","TIPI_Agreeable_PCG_W3","TIPI_Cons_PCG_W3","TIPI_EmoStab_PCG_W3","TIPI_Open_PCG_W3","TIPI_Extra_SCG_W3","TIPI_Agreeable_SCG_W3","TIPI_Cons_SCG_W3","TIPI_EmoStab_SCG_W3","TIPI_Open_SCG_W3","SDQ_Emo_PCG_W3","SDQ_Conduct_PCG_W3","SDQ_Hyper_PCG_W3","SDQ_Peer_PCG_W3","SDQ_Emo_SCG_W3","SDQ_Conduct_SCG_W3","SDQ_Hyper_SCG_W3","SDQ_Peer_SCG_W3","Cog_Naming_Total_W3","Cog_Maths_Total_W3","Cog_Vocabulary_W3","Gender_YP_W3","PCG_Educ_W3","SCG_Educ_W3","Income_Quin_Eq_W3","DEIS_W3","School_Type_W3","Number_Boys_School_W3","Number_Girls_School_W3","SDQ_Emo_Res_PCG_W3","SDQ_Good_Conduct_PCG_W3","SDQ_Focus_Behav_PCG_W3","SDQ_Posi_Peer_PCG_W3","SDQ_Emo_Res_SCG_W3","SDQ_Good_Conduct_SCG_W3","SDQ_Focus_Behav_SCG_W3","SDQ_Posi_Peer_SCG_W3","Fee_Paying_W3","Non_Fee_Paying_W3","Vocational_W3","Community_College_W3","Comprehensive_School_W3","School_Gender_Type","Girls_Only_School","Boys_Only_School","Mixed_School","School_Gender_Type_W3","Girls_Only_School_W3","Boys_Only_School_W3","Mixed_W3","JC_English_Points","Cog_VR_W2","Cog_NA_W2","Cog_Matrices_W2","SDQ_Emo_Res_PCG_W2","SDQ_Good_Conduct_PCG_W2","SDQ_Focus_Behav_PCG_W2","SDQ_Posi_Peer_PCG_W2","PCG_Educ_W2","SCG_Educ_W2","Income_Quin_Eq_W2","JC_Maths_Points","TIPI_Agreeable_PCG_W2","TIPI_Cons_PCG_W2","TIPI_EmoStab_PCG_W2","TIPI_Extra_PCG_W2","TIPI_Open_PCG_W2","DEIS_W2","Fee_Paying_W2","Mixed_W2","Gender_YP_W2"
7082000,1,1,"Ordinary","Higher",45,45,4.5,3.5,4.5,5,5,14,6,6,4.5,5.5,6.5,0,0,1,5.5,4.5,4.5,3.5,5,6,6.5,6,4,6,NA,NA,NA,NA,NA,0,2,2,1,NA,NA,NA,NA,21,1,5,0,3,NA,1,0,2,0,4,10,7,8,9,NA,NA,NA,NA,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0,10,60,55,114,10,7,6,7,3,NA,2,10,4,5.5,5.5,3.5,3,0,0,0,0
7083000,1,1,"Ordinary","Higher",46,46,4.5,3,7,2,7,NA,4.5,6,6,6,4,1,NA,NA,1,5,6,2,7,4,5,6.5,3,6.5,NA,NA,NA,NA,NA,9,2,5,7,NA,NA,NA,NA,23,2,14,0,3,NA,4,0,2,0,4,1,7,5,3,NA,NA,NA,NA,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0,10,100,40,145,8,8,8,8,3,NA,3,10,5,1,2,2.5,3.5,0,0,0,0
7084000,1,1,"Higher","Higher",91,91,4.5,5,4,6,4,14,4,3,4,3,4,1,NA,NA,6,5.5,1.5,5,5.5,5.5,7,3,7,4,6,7,5,6,4.5,0,2,3,0,0,0,3,0,22,4,8,0,3,5,3,0,2,0,5,10,7,7,10,10,9,7,10,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0,11,90,80,129,10,8,8,10,3,NA,4,11,5,1.5,6,5.5,6.5,0,0,0,0
7087000,1,1,"Ordinary","Higher",28,NA,5,4,5,6,6,18,6,6.5,7,5,6,0,0,1,5.5,4.5,5,5,5.5,4.5,5.5,4.5,7,7,4.5,5.5,4.5,4,7,0,1,4,0,0,2,4,0,27,2,3,0,4,4,4,0,1,0,5,10,8,6,10,10,7,6,10,1,0,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0,10,40,25,95,10,9,8,10,4,4,4,9,4.5,5,7,6.5,7,0,1,0,0
7089000,1,1,"Ordinary","Higher",15,15,5,3,4.5,2,5.5,16,6,6,5,6.5,6.5,1,1,1,4.5,5.5,5,4.5,6.5,6,6,5.5,6,6,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,27,0,13,0,5,NA,1,0,2,0,5,9,9,9,10,NA,NA,NA,NA,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0,12,75,45,135,5,10,8,9,5,NA,5,9,3.5,2.5,3.5,3,5.5,NA,NA,NA,0
7090000,1,1,"Higher","Higher",80,80,6,3.5,5.5,3.5,6,13,5,6,6,6,6.5,0,NA,NA,2,2.5,3.5,2.5,1.5,4,7,4,3.5,3,2.5,6,7,5.5,5,5,0,1,1,3,4,0,0,20,3,13,0,4,4,5,NA,NA,NA,NA,5,9,9,9,7,5,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,75,85,121,7,10,10,9,4,NA,NA,10,7,7,5,2,2.5,0,0,0,0
7091000,NA,NA,NA,NA,NA,NA,4,4,5.5,5,5.5,NA,5.5,6,6,5.5,5.5,1,NA,NA,4.5,4,4.5,3.5,4.5,4.5,6.5,4,6.5,4.5,4.5,5,5,4,4,0,1,0,0,1,1,2,1,21,3,7,0,5,2,3,0,2,5,5,10,8,10,10,9,8,8,9,0,1,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1,10,35,30,114,10,10,7,10,5,2,5,11,1.5,6,7,1,0.5,0,0,1,0
7093000,1,1,"Ordinary","Higher",NA,NA,6,2,3,4.5,3.5,13,6.5,7,7,4,7,0,NA,NA,6,4,4,4,5.5,6.5,5,3.5,5,5,5,5.5,5,6,5,1,3,4,0,0,2,4,1,20,1,7,0,5,5,5,0,1,1,1,9,6,6,10,10,7,6,9,1,0,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1,10,55,60,107,8,7,4,10,5,5,4,8,5,5,6.5,7,6.5,0,0,1,0
7096000,1,1,"Higher","Higher",102,NA,6.5,6,7,7,7,21,5,6.5,6.5,5.5,6.5,0,NA,NA,6,6,5.5,6,6.5,7,4.5,7,6.5,7,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,27,4,8,0,5,NA,3,0,2,5,5,10,9,8,10,NA,NA,NA,NA,0,1,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1,12,90,90,99,10,9,8,9,6,5,4,11,1.5,3,6,6.5,7,0,0,1,0
7098000,1,1,"Higher","Higher",81,81,5,5.5,5.5,2.5,4.5,20,4.5,5.5,6.5,5.5,5.5,1,NA,NA,4,6,3.5,7,4,6.5,6.5,3.5,7,6.5,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,27,3,6,0,6,NA,3,0,2,5,5,10,9,8,10,NA,NA,NA,NA,0,1,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1,11,70,60,117,10,10,9,10,6,2,4,11,2,2,7,7,5,0,0,1,0
7104000,1,1,"Ordinary","Higher",45,45,2.5,2.5,5.5,6.5,7,11,5,3.5,6.5,6.5,6.5,1,NA,NA,5,3.5,2,3,5.5,2,5,4,3.5,4.5,NA,NA,NA,NA,NA,8,3,3,3,NA,NA,NA,NA,22,1,7,0,4,NA,3,0,2,3,3,2,6,7,7,NA,NA,NA,NA,0,1,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1,8,60,35,135,8,10,7,9,4,NA,4,6,7,4,5,4,7,0,0,1,0
7105000,1,1,"Ordinary","Ordinary/Foundation",25,25,4.5,6,4,4.5,5.5,16,6,6.5,6,5,5.5,0,0,1,4,4,5,4.5,5,5.5,6,6,6,6,4.5,6.5,5,5.5,6,2,1,0,1,3,0,2,1,21,1,8,0,3,3,NA,1,4,4,3,8,8,10,9,7,9,8,9,0,0,0,1,0,"Mixed",0,0,1,"Mixed",0,0,1,8,65,30,99,10,9,8,10,3,3,2,8,5,4.5,4.5,5,7,1,0,1,0
7108000,1,1,"Ordinary","Higher",35,35,6,6.5,5.5,6,6,14,NA,NA,NA,NA,NA,0,NA,NA,7,4,4,7,4,3.5,7,4.5,4.5,6,6,7,7,5,6.5,4,0,1,0,0,0,0,0,18,2,10,0,3,6,3,0,5,5,5,6,9,9,10,10,9,10,10,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1,10,45,55,66,10,7,2,9,3,3,2,8,3.5,3.5,5,5.5,4,0,0,1,0
7109000,1,1,"Ordinary","Higher",40,40,6.5,6,5.5,3.5,6,12,NA,NA,NA,NA,NA,0,0,1,5,5.5,4.5,6,6,2.5,7,3,5.5,6,1.5,7,6,6.5,5.5,3,0,2,2,2,0,0,3,19,1,6,0,4,5,5,0,5,5,5,7,9,8,8,8,9,10,7,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1,11,100,70,110,8,10,9,10,4,5,4,10,7,1.5,6.5,1.5,6.5,0,0,1,0
7113000,1,1,"Foundation","Ordinary/Foundation",NA,NA,5,2.5,5,4.5,4.5,6,2,5.5,5,3,1.5,1,1,1,4,4,5,2.5,4.5,3.5,5,4.5,3,5.5,4.5,7,6,3,7,5,2,5,3,3,1,2,2,13,0,6,0,3,2,2,NA,NA,NA,NA,5,7,5,7,7,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,30,10,99,3,9,7,9,3,2,3,8,7,3,4.5,1,5,1,0,1,0
7114000,1,1,"Higher","Higher",90,90,5,3.5,3,4.5,4.5,11,4,6.5,6,4,4.5,1,0,1,4.5,5.5,6.5,4,4.5,4,5,7,5,6.5,4,7,7,5,7,2,0,3,1,5,1,2,0,21,3,5,0,6,3,2,0,2,0,5,8,9,7,9,5,8,8,10,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0,11,50,55,117,8,8,9,10,6,3,4,10,4.5,7,5,0.5,5.5,0,0,0,0
7115000,1,1,"Ordinary","Higher",20,20,5.5,2.5,4,5,3.5,15,7,6,7,6.5,6.5,1,1,0,4,6,2.5,2,4.5,3,4.5,5,2.5,5.5,NA,NA,NA,NA,NA,7,2,5,2,NA,NA,NA,NA,17,2,4,0,6,NA,2,0,2,0,5,3,7,5,8,NA,NA,NA,NA,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0,11,40,35,85,8,10,9,9,6,4,5,7,7,7,2.5,4,7,0,0,0,0
7117000,1,1,"Ordinary","Higher",25,25,6,4.5,6,6.5,4,19,6,6,6.5,4.5,5,0,NA,NA,4.5,4.5,6,5,6.5,4,7,7,6.5,6.5,4,7,7,6.5,6.5,1,0,0,0,2,0,0,1,22,2,14,0,4,4,4,0,2,0,5,9,9,10,10,8,9,10,9,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0,11,85,70,124,10,10,10,10,4,5,3,9,7,6.5,7,5.5,3.5,0,0,0,0
7118000,1,1,"Ordinary","Ordinary/Foundation",30,30,6.5,5.5,6,6,6,9,5.5,4.5,4,4,4.5,0,NA,NA,4,5.5,7,4,6.5,4,7,7,5,4.5,4.5,4.5,6,4.5,6,0,0,0,0,1,1,0,0,13,0,7,0,3,2,4,1,3,4,3,10,9,10,10,9,8,10,10,0,0,1,0,0,"Mixed",0,0,1,"Mixed",0,0,1,10,35,20,129,8,7,8,9,3,2,2,8,3,2,3,2.5,2.5,1,0,1,0
7122000,1,1,"Ordinary","Higher",28,28,4,6.5,7,7,7,19,5,6,6,6,6,0,NA,NA,6.5,2.5,7,5,7,6,5.5,7,6,7,5.5,4.5,7,6,7,1,0,1,2,1,0,0,1,26,4,9,0,3,4,4,0,1,2,3,9,9,9,8,9,9,10,9,1,0,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1,11,90,60,114,9,10,9,9,3,NA,2,10,6,7,3.5,1,3.5,0,0,1,0
7123000,1,1,"Ordinary","Higher",30,30,4.5,4.5,4,4.5,4,11,6.5,6.5,6,3,4,1,NA,NA,3.5,5.5,4.5,4,5.5,5,6.5,7,5,7,7,7,7,6,7,2,1,0,0,0,1,0,0,10,3,9,0,4,4,4,NA,NA,NA,NA,8,8,10,10,10,8,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,25,35,107,10,10,9,10,4,4,3,10,6.5,6.5,6.5,6.5,6.5,0,0,1,0
7124000,1,1,"Ordinary","Ordinary/Foundation",40,40,5,6,3.5,3.5,6,10,6.5,4.5,6.5,6.5,5,1,NA,NA,3.5,4.5,2,5.5,6,2,5,4,5,5,NA,NA,NA,NA,NA,2,1,3,5,NA,NA,NA,NA,19,4,13,0,5,NA,4,NA,NA,NA,NA,8,8,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,85,95,135,9,8,7,6,5,2,4,8,2.5,5,3,1.5,3.5,0,0,1,0
7126000,1,1,"Ordinary","Higher",37,37,4.5,4.5,5.5,6.5,5,15,5,4.5,7,6,6,0,NA,NA,5.5,4,6,2.5,5,7,5,7,7,7,7,7,7,5,7,1,0,0,2,4,1,0,2,22,3,8,0,5,3,4,0,2,0,5,9,9,10,8,6,8,10,8,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0,11,70,50,110,10,10,8,8,6,3,2,10,3,2.5,3,3,3,0,0,0,0
7127000,1,1,"Ordinary","Higher",20,20,4,6,4.5,6.5,4.5,14,6.5,7,7,2.5,6.5,1,NA,NA,5.5,3.5,4,6,6,6,4.5,3,6.5,6,6,4.5,1.5,4.5,3,5,1,2,0,5,3,4,1,16,2,5,0,5,6,5,NA,NA,NA,NA,5,8,8,10,5,6,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,60,50,121,8,10,8,9,5,6,NA,10,4.5,3,7,7,3.5,0,0,1,0
7129000,1,1,"Ordinary","Ordinary/Foundation",30,30,5,4.5,5.5,5.5,4.5,11,5,7,7,4.5,5.5,0,NA,NA,3.5,4,4.5,4,3.5,4,5,5.5,4,7,3,4.5,3.5,1.5,3.5,3,1,4,0,8,3,4,3,18,3,7,0,3,2,3,0,2,0,5,7,8,6,10,2,6,6,7,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0,10,55,55,117,7,9,8,8,3,2,3,10,5.5,5.5,1.5,4,5.5,0,0,0,NA
7132000,1,1,"Ordinary","Ordinary/Foundation",46,46,6.5,3.5,4.5,4.5,6,12,6,5,4,5,4,0,NA,NA,3.5,5.5,6,4.5,6,2,4.5,6,4,3.5,NA,NA,NA,NA,NA,6,2,3,1,NA,NA,NA,NA,16,1,9,0,4,NA,4,0,2,0,5,4,7,7,9,NA,NA,NA,NA,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0,10,30,25,110,5,9,10,7,4,4,3,8,7,6,0.5,1.5,4.5,0,0,0,0
7133000,1,1,"Higher","Higher",81,81,4.5,6,4,7,5.5,17,5.5,6.5,7,6.5,6.5,1,NA,NA,6,4.5,4.5,5.5,6.5,7,6,6,3,7,6.5,3.5,5,6,6.5,2,1,2,0,1,2,1,1,24,3,6,0,5,6,5,0,2,0,5,8,8,8,10,9,7,9,9,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0,12,65,75,124,5,8,9,10,6,6,5,11,3.5,2.5,4,3.5,3.5,0,0,0,0
7136000,1,1,"Ordinary","Higher",60,60,5.5,4,5.5,5.5,7,20,5.5,5,6,4.5,4,0,NA,NA,4.5,5,4,2.5,6,3,3.5,2,1.5,5,3.5,4,3,1.5,5,7,2,4,2,10,3,7,4,16,2,11,0,6,4,4,0,2,0,5,3,7,6,8,0,6,3,6,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0,11,85,60,129,8,6,7,9,6,4,4,11,1.5,4,5,3.5,3,0,0,0,0
7137000,1,1,"Ordinary","Higher",28,28,5,2,6.5,4.5,6,12,4,4,4,5.5,6,1,NA,NA,5.5,3.5,5.5,4,7,5.5,6.5,6,5.5,7,6,3.5,5,5,7,2,3,2,0,2,1,5,1,24,0,5,0,3,5,4,0,2,0,5,8,6,8,10,8,8,5,9,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0,10,15,45,117,9,10,4,10,3,5,3,10,5.5,4.5,5.5,5,3.5,0,0,0,0
7138000,1,1,"Higher","Higher",85,85,7,5,2.5,5.5,6.5,15,6,6,6,7,4.5,0,NA,NA,4,6.5,2.5,7,7,6.5,6,4.5,6,6.5,NA,NA,NA,NA,NA,2,0,0,4,NA,NA,NA,NA,20,2,15,0,5,NA,3,NA,NA,NA,NA,8,9,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,95,70,145,8,10,6,7,5,NA,2,11,3,0.5,3.5,7,6.5,0,0,1,0
7139000,1,1,"Higher","Higher",NA,NA,4,2.5,7,7,5,12,5,5,4.5,5,4.5,1,NA,NA,6,5,5.5,4.5,6,6.5,6.5,6,5.5,5.5,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,23,3,11,0,5,NA,2,NA,NA,NA,NA,10,9,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,70,60,129,10,10,7,8,3,3,3,11,5.5,3,2.5,2.5,2.5,0,0,1,0
7140000,1,1,"Ordinary","Higher",50,NA,4,4.5,5,5,6,14,5.5,6.5,6,4.5,4.5,1,NA,NA,5,5,6,5.5,6,5,5,5.5,5.5,5,4.5,7,6.5,6.5,6.5,4,1,0,1,4,1,0,1,22,3,7,0,2,NA,2,1,3,2,2,6,8,10,9,6,8,10,9,0,0,1,0,0,"Mixed",0,0,1,"Mixed",0,0,1,11,65,85,117,10,10,9,9,2,NA,3,11,3.5,3,3,3,3,1,0,1,0
7143000,1,1,"Higher","Higher",85,85,5.5,4.5,5.5,5.5,6.5,14,6.5,3.5,7,4,5.5,1,0,0,5,4.5,5.5,4,5.5,2,7,7,6.5,3.5,3,5.5,7,5.5,6,1,0,0,0,2,0,0,0,15,3,12,0,6,6,4,0,2,0,5,9,9,10,10,8,9,10,10,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0,11,45,65,110,6,10,10,8,6,6,5,11,4.5,7,6,4,6.5,0,0,0,0
7145000,1,1,"Ordinary","Higher",45,45,5,3,5,3,4,14,7,3.5,4.5,1.5,4,0,NA,NA,3,4.5,5.5,3.5,4.5,3,5,7,3,4.5,NA,NA,NA,NA,NA,8,2,4,2,NA,NA,NA,NA,18,3,9,0,2,NA,2,0,3,5,5,2,7,6,8,NA,NA,NA,NA,0,0,1,0,0,"Mixed",0,0,1,"Mixed",0,0,1,10,60,65,107,4,9,5,9,2,4,3,9,3,5.5,5,2,4,0,0,1,0
7146000,1,1,"Ordinary","Higher",45,45,5,5.5,5,4.5,6,19,7,4.5,5,4.5,6.5,1,NA,NA,5,5,4,4,5.5,4,7,5,5,7,6.5,6.5,4.5,5,6.5,2,1,0,1,1,1,0,0,29,4,7,0,3,4,2,0,3,5,5,8,8,10,9,9,8,10,10,0,0,1,0,0,"Mixed",0,0,1,"Mixed",0,0,1,10,75,30,121,7,10,9,9,3,3,3,11,7,4.5,4.5,1,7,0,0,1,0
7147000,1,1,"Ordinary","Higher",37,37,5.5,5,5.5,5,6,11,5,2.5,6.5,4,5,1,NA,NA,6,4.5,5,5,5.5,6.5,4.5,4.5,5.5,6.5,6,5,5,5,5.5,3,2,2,1,3,2,0,0,11,3,5,0,3,3,1,0,3,5,5,7,7,8,9,7,7,10,10,0,0,1,0,0,"Mixed",0,0,1,"Mixed",0,0,1,9,30,45,103,9,8,7,10,3,3,2,9,1.5,1,2.5,7,7,0,0,1,0
7149000,1,1,"Ordinary","Higher",37,37,5,3,6.5,4.5,5,19,6.5,7,6.5,6,3.5,0,NA,NA,6,4,6,6,4.5,5,7,5,7,5,4,5.5,5.5,7,7,0,0,0,0,0,1,0,0,25,3,6,0,3,3,3,0,4,5,4,10,9,10,10,10,8,10,10,0,0,0,1,0,"Mixed",0,0,1,"Mixed",0,0,1,11,70,70,117,9,10,9,10,3,3,4,11,2.5,7,7,6,7,0,0,1,0
7151000,1,1,"Ordinary","Higher",20,20,6.5,1.5,5,6,5,17,4.5,2,4.5,5.5,6.5,1,NA,NA,4,6,5,4,6.5,4,5,4,6,7,NA,NA,NA,NA,NA,3,0,5,2,NA,NA,NA,NA,27,1,9,0,6,NA,1,0,5,3,3,7,9,5,8,NA,NA,NA,NA,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1,10,30,35,117,8,8,5,7,4,NA,1,7,3,2.5,6.5,5.5,7,0,0,1,0
7153000,1,1,"Higher","Higher",75,75,6,3,6.5,4,6,9,3.5,3,3.5,3,3,1,NA,NA,4,5,5,4,7,4,5.5,4.5,4.5,6,2.5,3,7,4.5,7,4,0,4,3,3,0,1,4,30,2,10,0,3,3,NA,0,3,4,4,6,9,6,7,7,9,9,6,0,0,1,0,0,"Mixed",0,0,1,"Mixed",0,0,1,10,60,55,95,8,10,9,8,3,3,2,11,3.5,3,1,1,5,0,0,1,0
7154000,1,1,"Ordinary","Higher",30,30,6.5,4,5.5,4,6,18,5.5,4.5,5.5,4,4.5,1,0,1,4,5,5.5,5.5,5.5,2,6,2.5,6.5,4,5,6.5,5,7,5.5,3,0,3,3,0,0,0,0,22,2,7,0,3,6,2,0,3,4,4,7,9,7,7,10,9,10,10,0,0,1,0,0,"Mixed",0,0,1,"Mixed",0,0,1,10,45,55,145,7,9,5,10,3,5,NA,9,5.5,5.5,7,1.5,6,0,0,1,0
7155000,1,1,"Ordinary","Ordinary/Foundation",15,15,3.5,5,4.5,3.5,5,15,5.5,2.5,7,4,5,0,1,1,4,3,5.5,5,5,7,4,5,3,4,2,4,4,6,4,9,1,4,3,1,1,4,1,20,1,5,0,2,3,1,0,4,5,4,1,8,6,7,9,8,6,9,0,0,0,1,0,"Mixed",0,0,1,"Mixed",0,0,1,7,25,30,103,4,9,6,9,2,3,1,6,5.5,3,3,3.5,4,0,0,1,0
7156000,1,1,"Higher","Higher",37,37,6.5,3.5,4.5,4,5.5,19,7,5.5,6.5,5.5,6,1,NA,NA,3.5,2.5,3.5,1.5,4.5,4.5,4.5,4,3,5.5,4,6,4,4,4.5,7,1,1,4,5,0,2,2,28,2,10,0,3,3,3,NA,NA,NA,NA,3,8,9,6,5,9,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,90,50,121,8,9,9,10,3,3,3,10,7,1,3,3.5,3,0,0,0,0
7158000,1,1,"Ordinary","Higher",28,28,1.5,4,5.5,4.5,7,12,6.5,4.5,6.5,2,5,0,NA,NA,5,4.5,7,6.5,6.5,6,7,7,6.5,7,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,30,1,7,0,5,NA,1,0,2,0,5,10,9,9,10,NA,NA,NA,NA,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0,10,55,40,103,9,9,8,10,5,NA,1,10,7,7,6.5,3.5,3.5,0,0,0,0
7159000,1,1,"Ordinary","Ordinary/Foundation",0,0,6.5,6.5,6.5,6.5,7,15,5.5,4,6,5,5.5,1,1,1,7,4.5,6.5,6.5,7,5,3.5,4.5,4,5,5,5,4,4,4.5,4,1,7,0,7,3,8,3,18,0,2,0,3,3,4,NA,NA,NA,NA,6,8,3,10,3,6,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,25,10,110,6,9,6,6,3,3,4,7,3,1.5,2.5,3,4,0,0,1,0
7162000,1,1,"Ordinary","Higher",20,20,4,5,3.5,6,5.5,NA,4.5,6,6,6.5,6.5,1,1,1,6,4,5.5,6,6,6,6,6,6.5,6,NA,NA,NA,NA,NA,0,0,2,1,NA,NA,NA,NA,20,1,11,0,6,NA,5,0,1,5,4,10,9,8,9,NA,NA,NA,NA,1,0,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1,10,70,50,107,10,9,9,10,6,NA,5,9,3.5,7,3.5,3.5,3,0,1,1,0
7163000,1,1,"Ordinary","Higher",45,45,6.5,5.5,5,7,6.5,10,7,6,2.5,7,6,1,NA,NA,4.5,7,5.5,4.5,7,6.5,7,7,4,6.5,6.5,7,5.5,5,4,6,0,4,1,6,0,3,0,17,2,7,0,3,1,NA,0,2,5,5,4,9,6,9,4,9,7,10,0,1,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1,10,50,30,107,6,10,7,10,3,1,NA,8,7,7,1,2.5,6,0,1,1,NA
7164000,1,1,"Higher","Higher",105,NA,6,5.5,3,6,3.5,17,4.5,4,6,5.5,4,1,NA,NA,6,6.5,2.5,4.5,5,7,7,4.5,7,6,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,26,1,11,0,5,NA,5,0,1,5,5,10,9,8,10,NA,NA,NA,NA,1,0,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1,12,100,50,135,10,10,10,9,5,6,5,11,7,5,7,7,3.5,0,1,1,NA
7165000,NA,NA,NA,NA,NA,NA,4,3.5,6,2.5,5,14,5.5,3.5,4.5,5.5,6,0,NA,NA,2.5,5.5,5,2.5,5,5,7,4,4.5,5.5,3,7,3.5,4,6,8,0,6,2,8,0,3,2,17,1,14,0,3,3,5,0,2,0,5,2,9,4,8,2,9,7,8,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0,9,85,30,95,8,10,8,10,3,3,5,5,7,5,3.5,3.5,6,0,0,0,0
7167000,1,1,"Higher","Higher",90,90,5.5,4,6.5,3,4.5,12,5,5,6,4,5.5,0,NA,NA,2.5,4.5,6,3.5,5.5,3.5,4,5,3.5,4.5,6.5,5.5,6.5,4.5,6.5,7,2,3,3,2,1,1,1,13,2,17,0,4,3,5,0,2,0,5,3,7,7,7,8,8,9,9,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0,12,95,80,107,10,9,9,10,3,3,2,12,3,3,3,2.5,2.5,0,0,0,0
7168000,1,1,"Ordinary","Higher",NA,NA,6.5,3,5,6,5.5,15,6,6,5,6,4.5,0,0,1,6,5.5,5.5,3.5,6,7,7,5,4.5,6.5,6,4,5,5,6.5,3,0,2,1,2,0,2,0,20,2,14,0,4,2,5,NA,NA,NA,NA,7,9,8,9,8,9,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,70,70,103,8,10,8,10,4,2,3,9,7,3.5,4,6.5,7,0,0,1,0
7169000,1,1,"Ordinary","Ordinary/Foundation",40,40,5,3.5,5,6.5,7,15,6.5,7,7,3.5,5.5,1,NA,NA,3.5,4,5,3,7,2,7,4.5,2,5,2.5,7,3.5,3,6,6,2,2,1,5,2,6,5,23,3,11,0,6,3,4,NA,NA,NA,NA,4,7,8,9,5,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,100,65,103,8,10,10,10,6,3,4,9,7,6.5,5,4.5,3.5,0,0,0,0
