"ID","Maths_points","Gender_factor","Drum_VR_W2_p","Drum_NA_W2_p","BAS_TS_Mat_W2","SDQ_emot_res_PCG_W2","SDQ_good_cond_PCG_W2","SDQ_focused_beha_PCG_W2","SDQ_positive_peer_PCG_W2","PCG_Educ_W2","SCG_Educ_W2","Income_equi","DEIS_binary_W2","Fee_paying_W2","Mixed","SDQ_emot_PCG_W2","SDQ_cond_PCG_W2","SDQ_hyper_PCG_W2","SDQ_peer_PCG_W2","Drum_VR_W2_p_std","Drum_NA_W2_p_std","BAS_TS_Mat_W2_std","PCG_Educ_W2_std","SCG_Educ_W2_std","Income_equi_std","SDQ_emot_PCG_W2_std","SDQ_cond_PCG_W2_std","SDQ_hyper_PCG_W2_std","SDQ_peer_PCG_W2_std","high_sdq_count","low_sdq_count","risk_group","maths_percentile","resilience","gender_binary","Income_equi_quint","low_income","high_income","low_educ_pcg","high_educ_pcg","low_educ_scg","high_educ_scg","Maths_points_jittered"
6187000,11,"Female",70,40,124,9,10,8,9,3,5,14000,0,0,0,1,0,2,1,0.232999895703807,-0.66820607188017,0.405869661788948,-0.778359178113134,0.839123827432658,-0.428087058043262,-0.335856952280232,-0.779839558814468,-0.1556782115533,0.00153762545811847,0,1,"Moderate Risk",0.859709379128137,"Resilient",0,3,1,0,1,0,0,1,11.0814635531977
6189000,10,"Female",40,40,107,10,10,8,10,3,4,16000,0,0,0,0,0,2,0,-1.13582891254673,-0.66820607188017,-0.536950720022564,-0.778359178113134,0.106005017160914,-0.219689856556662,-0.887029219871459,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,3,"Low Risk",0.488243064729194,"Not Applicable",0,4,0,1,1,0,0,1,10.0037115579005
6190000,11,"Female",90,90,124,8,10,10,10,5,5,36000,0,1,0,2,0,0,0,1.1455524345375,1.55152632783503,0.405869661788948,0.834498423342269,0.839123827432658,1.86428215830934,0.215315315310994,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.739762219286658,"Not Applicable",0,5,0,1,0,1,0,1,10.9983547004871
6191000,10,"Female",85,40,114,9,10,6,10,4,5,9000,0,0,0,1,0,4,0,0.917414299829076,-0.66820607188017,-0.148730562806059,0.0280696226145673,0.839123827432658,-0.949080061759762,-0.335856952280232,-0.779839558814468,0.748999776076467,-0.726143622596442,1,2,"Low Risk",0.45442536327609,"Not Applicable",0,2,1,0,0,1,0,1,9.97782029812224
6192000,10,"Female",50,50,129,6,9,4,10,3,5,20000,0,0,0,4,1,6,0,-0.679552643129884,-0.22425959193713,0.683169774086452,-0.778359178113134,0.839123827432658,0.197104546416538,1.31765985049345,0.021156797580425,1.65367776370623,-0.726143622596442,2,1,"High Risk",0.565125495376486,"Non-Resilient",0,4,0,1,1,0,0,1,10.0757244222332
6194000,10,"Female",55,55,128,8,9,7,10,3,2,15000,0,0,1,2,1,3,0,-0.451414508421461,-0.00228635196560979,0.627709751626951,-0.778359178113134,-1.36023260338257,-0.323888457299962,0.215315315310994,0.021156797580425,0.296660782261584,-0.726143622596442,0,1,"Moderate Risk",0.576750330250991,"Non-Resilient",0,3,1,0,1,0,1,0,10.0844958992675
6197000,11,"Female",95,80,131,8,10,10,10,4,6,35000,0,0,1,2,0,0,0,1.37369056924592,1.10757984789199,0.794089819005453,0.0280696226145673,1.5722426377044,1.76008355756604,0.215315315310994,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.67556142668428,"Not Applicable",0,5,0,1,0,1,0,1,10.9543613932561
6202000,11,"Female",60,70,117,8,10,10,10,3,3,15000,0,0,1,2,0,0,0,-0.223276373713038,0.66363336794895,0.017649504572443,-0.778359178113134,-0.627113793110829,-0.323888457299962,0.215315315310994,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.844385733157199,"Not Applicable",0,3,1,0,1,0,1,0,11.0694842338096
6203000,10,"Female",90,55,121,10,9,9,9,3,3,22000,0,0,1,0,1,1,1,1.1455524345375,-0.00228635196560979,0.239489594410446,-0.778359178113134,-0.627113793110829,0.405501747903138,-0.887029219871459,0.021156797580425,-0.608017205368183,0.00153762545811847,0,2,"Low Risk",0.483223249669749,"Not Applicable",0,4,0,1,1,0,1,0,9.99897541250102
6204000,11,"Female",60,35,121,8,8,9,10,5,3,16000,0,0,0,2,2,1,0,-0.223276373713038,-0.890179311851689,0.239489594410446,0.834498423342269,-0.627113793110829,-0.219689856556662,0.215315315310994,0.822153153975318,-0.608017205368183,-0.726143622596442,1,2,"Low Risk",0.777014531043593,"Not Applicable",0,4,0,1,0,1,1,0,11.0253072212916
6205000,10,"Female",40,50,154,10,9,9,10,4,3,11000,0,0,0,0,1,1,0,-1.13582891254673,-0.22425959193713,2.06967033557397,0.0280696226145673,-0.627113793110829,-0.740682860273162,-0.887029219871459,0.021156797580425,-0.608017205368183,-0.726143622596442,0,3,"Low Risk",0.457067371202114,"Not Applicable",0,2,1,0,0,1,1,0,9.98018629117869
6207000,11,"Female",85,65,124,8,7,9,9,4,2,11000,0,0,0,2,3,1,1,0.917414299829076,0.44166012797743,0.405869661788948,0.0280696226145673,-1.36023260338257,-0.740682860273162,0.215315315310994,1.62314951037021,-0.608017205368183,0.00153762545811847,1,1,"Moderate Risk",0.616908850726552,"Resilient",0,2,1,0,0,1,1,0,10.9155504453927
6209000,10,"Female",95,35,110,10,10,10,10,4,6,23000,0,1,1,0,0,0,0,1.37369056924592,-0.890179311851689,-0.370570652644062,0.0280696226145673,1.5722426377044,0.509700348646438,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.399471598414795,"Not Applicable",0,5,0,1,0,1,0,1,9.93324884977192
6210000,10,"Female",65,40,117,10,10,10,10,5,3,5000,0,0,0,0,0,0,0,0.00486176099538475,-0.66820607188017,0.017649504572443,0.834498423342269,-0.627113793110829,-1.36587446473296,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.374108322324967,"Not Applicable",0,1,1,0,0,1,1,0,9.90753353196196
6211000,10,"Female",70,55,129,10,10,10,10,4,5,20000,0,0,0,0,0,0,0,0.232999895703807,-0.00228635196560979,0.683169774086452,0.0280696226145673,0.839123827432658,0.197104546416538,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.451519154557464,"Not Applicable",0,4,0,1,0,1,0,1,9.97616521348245
6212000,10,"Female",75,60,124,8,10,5,10,5,5,19000,0,0,0,2,0,5,0,0.46113803041223,0.21968688800591,0.405869661788948,0.834498423342269,0.839123827432658,0.092905945673238,0.215315315310994,-0.779839558814468,1.20133876989135,-0.726143622596442,1,2,"Low Risk",0.528401585204756,"Not Applicable",0,4,0,1,0,1,0,1,10.0426876097918
6214000,9,"Female",30,85,117,10,9,7,10,5,3,21000,0,0,0,0,1,3,0,-1.59210518196357,1.32955308786351,0.017649504572443,0.834498423342269,-0.627113793110829,0.301303147159838,-0.887029219871459,0.021156797580425,0.296660782261584,-0.726143622596442,0,2,"Low Risk",0.25891677675033,"Not Applicable",0,4,0,1,0,1,1,0,8.95122957676649
6215000,12,"Female",85,85,124,4,8,7,6,5,6,18000,0,0,1,6,2,3,4,0.917414299829076,1.32955308786351,0.405869661788948,0.834498423342269,1.5722426377044,-0.011292655070062,2.4200043856759,0.822153153975318,0.296660782261584,2.1845813696218,3,0,"High Risk",0.935799207397622,"Resilient",0,4,0,1,0,1,0,1,11.9810455319937
6217000,10,"Female",30,35,129,9,10,7,8,3,3,12000,0,0,0,1,0,3,2,-1.59210518196357,-0.890179311851689,0.683169774086452,-0.778359178113134,-0.627113793110829,-0.636484259529862,-0.335856952280232,-0.779839558814468,0.296660782261584,0.729218873512679,1,1,"Moderate Risk",0.547424042272127,"Non-Resilient",0,2,1,0,1,0,1,0,10.060880227387
6220000,11,"Female",90,100,124,10,10,10,10,6,6,27000,0,0,0,0,0,0,0,1.1455524345375,1.99547280777807,0.405869661788948,1.64092722406997,1.5722426377044,0.926494751619638,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.82774108322325,"Not Applicable",0,5,0,1,0,1,0,1,11.0589857699815
6221000,11,"Female",65,50,114,10,10,8,10,3,2,17000,0,0,0,0,0,2,0,0.00486176099538475,-0.22425959193713,-0.148730562806059,-0.778359178113134,-1.36023260338257,-0.115491255813362,-0.887029219871459,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,3,"Low Risk",0.709643328929987,"Not Applicable",0,4,0,1,1,0,1,0,10.9771063878201
6222000,11,"Female",90,65,121,8,10,7,10,5,5,45000,0,0,0,2,0,3,0,1.1455524345375,0.44166012797743,0.239489594410446,0.834498423342269,0.839123827432658,2.80206956499904,0.215315315310994,-0.779839558814468,0.296660782261584,-0.726143622596442,0,2,"Low Risk",0.813738441215324,"Not Applicable",0,5,0,1,0,1,0,1,11.0492920471821
6223000,8,"Female",20,25,107,8,9,8,10,5,5,21000,0,0,0,2,1,2,0,-2.04838145138042,-1.33412579179473,-0.536950720022564,0.834498423342269,0.839123827432658,0.301303147159838,0.215315315310994,0.021156797580425,-0.1556782115533,-0.726143622596442,0,1,"Moderate Risk",0.167239101717305,"Non-Resilient",0,4,0,1,0,1,0,1,7.99340255162679
6224000,10,"Female",70,60,92,1,7,6,2,4,2,21000,0,0,0,9,3,4,8,0.232999895703807,0.21968688800591,-1.36885105691507,0.0280696226145673,-1.36023260338257,0.301303147159838,4.07352118844958,1.62314951037021,0.748999776076467,5.09530636184004,4,0,"High Risk",0.412945838837517,"Non-Resilient",0,4,0,1,0,1,1,0,9.94508934756741
6225000,10,"Female",75,25,107,7,10,10,10,3,4,20000,0,0,0,3,0,0,0,0.46113803041223,-1.33412579179473,-0.536950720022564,-0.778359178113134,0.106005017160914,0.197104546416538,0.766487582902221,-0.779839558814468,-1.06035619918307,-0.726143622596442,1,3,"Low Risk",0.407397622192867,"Not Applicable",0,4,0,1,1,0,0,1,9.94077584645711
6226000,9,"Female",40,25,92,8,10,10,10,4,6,30000,0,0,0,2,0,0,0,-1.13582891254673,-1.33412579179473,-1.36885105691507,0.0280696226145673,1.5722426377044,1.23909055384954,0.215315315310994,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.236459709379128,"Not Applicable",0,5,0,1,0,1,0,1,8.91051395861432
6229000,8,"Female",50,10,110,5,10,5,9,3,2,9000,0,0,0,5,0,5,1,-0.679552643129884,-2.00004551170929,-0.370570652644062,-0.778359178113134,-1.36023260338257,-0.949080061759762,1.86883211808467,-0.779839558814468,1.20133876989135,0.00153762545811847,2,1,"High Risk",0.181770145310436,"Non-Resilient",0,1,1,0,1,0,1,0,8.01703878217377
6231000,10,"Female",70,30,117,10,6,3,6,5,5,43000,0,1,1,0,4,7,4,0.232999895703807,-1.11215255182321,0.017649504572443,0.834498423342269,0.839123827432658,2.59367236351244,-0.887029219871459,2.4241458667651,2.10601675752112,2.1845813696218,3,1,"High Risk",0.585468956406869,"Non-Resilient",0,5,0,1,0,1,0,1,10.093498312356
6232000,9,"Female",60,55,117,10,10,8,10,6,6,19000,0,0,1,0,0,2,0,-0.223276373713038,-0.00228635196560979,0.017649504572443,1.64092722406997,1.5722426377044,0.092905945673238,-0.887029219871459,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,3,"Low Risk",0.236723910171731,"Not Applicable",0,4,0,1,0,1,0,1,8.91069757929072
6234000,8,"Female",65,45,99,10,10,8,10,5,3,10000,0,0,1,0,0,2,0,0.00486176099538475,-0.44623283190865,-0.98063089969857,0.834498423342269,-0.627113793110829,-0.844881461016462,-0.887029219871459,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,3,"Low Risk",0.199471598414795,"Not Applicable",0,2,1,0,0,1,1,0,8.04360483395867
6235000,10,"Female",90,45,121,6,10,10,8,3,3,11000,0,0,1,4,0,0,2,1.1455524345375,-0.44623283190865,0.239489594410446,-0.778359178113134,-0.627113793110829,-0.740682860273162,1.31765985049345,-0.779839558814468,-1.06035619918307,0.729218873512679,2,2,"High Risk",0.365918097754293,"Non-Resilient",0,2,1,0,1,0,1,0,9.90031790579669
6236000,11,"Female",55,60,121,10,10,6,10,3,3,14000,0,0,1,0,0,4,0,-0.451414508421461,0.21968688800591,0.239489594410446,-0.778359178113134,-0.627113793110829,-0.428087058043262,-0.887029219871459,-0.779839558814468,0.748999776076467,-0.726143622596442,1,3,"Low Risk",0.882430647291942,"Not Applicable",0,3,1,0,1,0,1,0,11.0979378700722
6237000,11,"Female",80,55,124,10,10,10,9,4,4,34000,0,0,1,0,0,0,1,0.689276165120653,-0.00228635196560979,0.405869661788948,0.0280696226145673,0.106005017160914,1.65588495682274,-0.887029219871459,-0.779839558814468,-1.06035619918307,0.00153762545811847,0,3,"Low Risk",0.87661822985469,"Not Applicable",0,5,0,1,0,1,0,1,11.0939906407148
6238000,10,"Female",90,55,129,10,9,10,9,5,3,18000,0,0,1,0,1,0,1,1.1455524345375,-0.00228635196560979,0.683169774086452,0.834498423342269,-0.627113793110829,-0.011292655070062,-0.887029219871459,0.021156797580425,-1.06035619918307,0.00153762545811847,0,2,"Low Risk",0.524702774108322,"Not Applicable",0,4,0,1,0,1,1,0,10.0399255055934
6239000,8,"Female",65,35,95,7,7,6,10,5,6,17000,0,0,1,3,3,4,0,0.00486176099538475,-0.890179311851689,-1.20247098953657,0.834498423342269,1.5722426377044,-0.115491255813362,0.766487582902221,1.62314951037021,0.748999776076467,-0.726143622596442,3,1,"High Risk",0.207397622192867,"Non-Resilient",0,4,0,1,0,1,0,1,8.05511069032364
6240000,9,"Female",40,45,110,8,10,4,9,5,5,17000,0,0,1,2,0,6,1,-1.13582891254673,-0.44623283190865,-0.370570652644062,0.834498423342269,0.839123827432658,-0.115491255813362,0.215315315310994,-0.779839558814468,1.65367776370623,0.00153762545811847,1,1,"Moderate Risk",0.289828269484808,"Non-Resilient",0,4,0,1,0,1,0,1,8.98952118284069
6241000,8,"Female",75,15,121,4,7,5,7,4,4,12000,0,0,1,6,3,5,3,0.46113803041223,-1.77807227173777,0.239489594410446,0.0280696226145673,0.106005017160914,-0.636484259529862,2.4200043856759,1.62314951037021,1.20133876989135,1.45690012156724,4,0,"High Risk",0.202377807133421,"Non-Resilient",0,2,1,0,0,1,0,1,8.04743945812806
6242000,11,"Female",95,55,140,10,10,10,10,6,6,24000,0,0,1,0,0,0,0,1.37369056924592,-0.00228635196560979,1.29323002114096,1.64092722406997,1.5722426377044,0.613898949389738,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.791281373844122,"Not Applicable",0,5,0,1,0,1,0,1,11.0355370174628
6243000,11,"Female",85,55,124,10,10,10,10,6,6,8000,0,0,0,0,0,0,0,0.917414299829076,-0.00228635196560979,0.405869661788948,1.64092722406997,1.5722426377044,-1.05327866250306,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.599471598414795,"Not Applicable",0,1,1,0,0,1,0,1,10.9025318501517
6244000,8,"Female",80,35,121,3,10,10,8,3,3,19000,0,0,1,7,0,0,2,0.689276165120653,-0.890179311851689,0.239489594410446,-0.778359178113134,-0.627113793110829,0.092905945673238,2.97117665326713,-0.779839558814468,-1.06035619918307,0.729218873512679,2,2,"High Risk",0.174900924702774,"Non-Resilient",0,4,0,1,1,0,1,0,8.00727248862386
6246000,10,"Female",65,60,107,10,10,10,10,5,4,23000,0,0,0,0,0,0,0,0.00486176099538475,0.21968688800591,-0.536950720022564,0.834498423342269,0.106005017160914,0.509700348646438,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.536591809775429,"Not Applicable",0,5,0,1,0,1,0,1,10.0501675975975
6247000,10,"Female",95,75,124,9,10,9,10,3,3,14000,0,0,0,1,0,1,0,1.37369056924592,0.88560660792047,0.405869661788948,-0.778359178113134,-0.627113793110829,-0.428087058043262,-0.335856952280232,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,3,"Low Risk",0.368560105680317,"Not Applicable",0,3,1,0,1,0,1,0,9.90406902446412
6248000,9,"Female",80,55,161,9,10,9,10,3,1,11000,0,0,1,1,0,1,0,0.689276165120653,-0.00228635196560979,2.45789049279047,-0.778359178113134,-2.09335141365432,-0.740682860273162,-0.335856952280232,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,3,"Low Risk",0.324174372523118,"Not Applicable",0,2,1,0,1,0,1,0,9.03968069590628
6249000,11,"Female",80,75,161,9,10,10,10,6,6,17000,0,0,1,1,0,0,0,0.689276165120653,0.88560660792047,2.45789049279047,1.64092722406997,1.5722426377044,-0.115491255813362,-0.335856952280232,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.845442536327609,"Not Applicable",0,4,0,1,0,1,0,1,11.070350022614
6250000,9,"Female",75,70,154,4,10,9,10,4,3,13000,0,0,0,6,0,1,0,0.46113803041223,0.66363336794895,2.06967033557397,0.0280696226145673,-0.627113793110829,-0.532285658786562,2.4200043856759,-0.779839558814468,-0.608017205368183,-0.726143622596442,1,3,"Low Risk",0.292470277410832,"Not Applicable",0,3,1,0,0,1,1,0,8.99381024544127
6252000,11,"Female",85,90,145,10,10,10,10,4,4,18000,0,0,1,0,0,0,0,0.917414299829076,1.55152632783503,1.57053013343846,0.0280696226145673,0.106005017160914,-0.011292655070062,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.672126816380449,"Not Applicable",0,4,0,1,0,1,0,1,10.9520095260348
6254000,10,"Female",90,90,114,10,8,10,10,5,6,18000,0,1,0,0,2,0,0,1.1455524345375,1.55152632783503,-0.148730562806059,0.834498423342269,1.5722426377044,-0.011292655070062,-0.887029219871459,0.822153153975318,-1.06035619918307,-0.726143622596442,1,3,"Low Risk",0.544782034346103,"Not Applicable",0,4,0,1,0,1,0,1,10.0590650413651
6256000,11,"Female",90,95,107,9,8,2,10,4,3,14000,0,0,0,1,2,8,0,1.1455524345375,1.77349956780655,-0.536950720022564,0.0280696226145673,-0.627113793110829,-0.428087058043262,-0.335856952280232,0.822153153975318,2.558355751336,-0.726143622596442,2,1,"High Risk",0.718097754293263,"Resilient",0,3,1,0,0,1,1,0,10.9850322200451
6257000,11,"Female",70,85,121,10,10,8,10,6,6,47000,0,0,0,0,0,2,0,0.232999895703807,1.32955308786351,0.239489594410446,1.64092722406997,1.5722426377044,3.01046676648564,-0.887029219871459,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,3,"Low Risk",0.849669749009247,"Not Applicable",0,5,0,1,0,1,0,1,11.0737528651021
6258000,11,"Female",85,90,121,10,10,8,10,4,3,18000,0,0,1,0,0,2,0,0.917414299829076,1.55152632783503,0.239489594410446,0.0280696226145673,-0.627113793110829,-0.011292655070062,-0.887029219871459,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,3,"Low Risk",0.777278731836196,"Not Applicable",0,4,0,1,0,1,1,0,11.0257696515415
6259000,8,"Female",40,60,117,7,10,8,9,3,2,7000,0,0,0,3,0,2,1,-1.13582891254673,0.21968688800591,0.017649504572443,-0.778359178113134,-1.36023260338257,-1.15747726324636,0.766487582902221,-0.779839558814468,-0.1556782115533,0.00153762545811847,1,1,"Moderate Risk",0.165389696169088,"Non-Resilient",0,1,1,0,1,0,1,0,7.9902769446373
6260000,10,"Female",70,30,124,7,9,9,8,2,6,15000,0,0,0,3,1,1,2,0.232999895703807,-1.11215255182321,0.405869661788948,-1.58478797884084,1.5722426377044,-0.323888457299962,0.766487582902221,0.021156797580425,-0.608017205368183,0.729218873512679,2,1,"High Risk",0.489035667107001,"Non-Resilient",0,3,1,0,1,0,0,1,10.004004828725
6261000,11,"Female",95,55,135,9,8,7,8,3,4,16000,0,0,0,1,2,3,2,1.37369056924592,-0.00228635196560979,1.01592990884346,-0.778359178113134,0.106005017160914,-0.219689856556662,-0.335856952280232,0.822153153975318,0.296660782261584,0.729218873512679,2,0,"High Risk",0.877939233817701,"Resilient",0,3,1,0,1,0,0,1,11.0948265578132
6262000,12,"Female",90,80,129,5,8,9,7,4,4,15000,0,0,0,5,2,1,3,1.1455524345375,1.10757984789199,0.683169774086452,0.0280696226145673,0.106005017160914,-0.323888457299962,1.86883211808467,0.822153153975318,-0.608017205368183,1.45690012156724,3,1,"High Risk",0.969616908850727,"Resilient",0,3,1,0,0,1,0,1,12.036704002833
6272000,10,"Female",80,0,124,6,7,6,10,6,6,14000,0,0,1,4,3,4,0,0.689276165120653,-2.44399199165233,0.405869661788948,1.64092722406997,1.5722426377044,-0.428087058043262,1.31765985049345,1.62314951037021,0.748999776076467,-0.726143622596442,3,1,"High Risk",0.556142668428005,"Non-Resilient",0,3,1,0,0,1,0,1,10.0677024949342
6274000,11,"Female",70,60,131,8,10,10,9,6,6,22000,0,0,1,2,0,0,1,0.232999895703807,0.21968688800591,0.794089819005453,1.64092722406997,1.5722426377044,0.405501747903138,0.215315315310994,-0.779839558814468,-1.06035619918307,0.00153762545811847,0,2,"Low Risk",0.710700132100396,"Not Applicable",0,4,0,1,0,1,0,1,10.9789577590767
6276000,11,"Female",95,80,110,10,10,9,10,5,3,26000,0,0,1,0,0,1,0,1.37369056924592,1.10757984789199,-0.370570652644062,0.834498423342269,-0.627113793110829,0.822296150876338,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.856274768824306,"Not Applicable",0,5,0,1,0,1,1,0,11.0779193122406
6278000,11,"Female",85,85,117,10,10,10,8,4,4,18000,0,0,1,0,0,0,2,0.917414299829076,1.32955308786351,0.017649504572443,0.0280696226145673,0.106005017160914,-0.011292655070062,-0.887029219871459,-0.779839558814468,-1.06035619918307,0.729218873512679,1,3,"Low Risk",0.603434610303831,"Not Applicable",0,4,0,1,0,1,0,1,10.905108183017
6280000,11,"Female",75,60,154,10,9,9,4,4,6,20000,0,0,0,0,1,1,6,0.46113803041223,0.21968688800591,2.06967033557397,0.0280696226145673,1.5722426377044,0.197104546416538,-0.887029219871459,0.021156797580425,-0.608017205368183,3.63994386573092,1,2,"Low Risk",0.707001321003963,"Not Applicable",0,4,0,1,0,1,0,1,10.9752672346774
6281000,11,"Female",90,60,140,9,10,9,10,6,5,20000,0,0,0,1,0,1,0,1.1455524345375,0.21968688800591,1.29323002114096,1.64092722406997,0.839123827432658,0.197104546416538,-0.335856952280232,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,3,"Low Risk",0.793923381770145,"Not Applicable",0,4,0,1,0,1,0,1,11.0368600644637
6282000,10,"Female",70,70,129,10,9,6,10,2,6,14000,1,0,1,0,1,4,0,0.232999895703807,0.66363336794895,0.683169774086452,-1.58478797884084,1.5722426377044,-0.428087058043262,-0.887029219871459,0.021156797580425,0.748999776076467,-0.726143622596442,1,2,"Low Risk",0.470541611624835,"Not Applicable",0,3,1,0,1,0,0,1,9.98956781229936
6283000,9,"Female",45,45,110,6,9,7,10,3,2,12000,0,0,0,4,1,3,0,-0.907690777838306,-0.44623283190865,-0.370570652644062,-0.778359178113134,-1.36023260338257,-0.636484259529862,1.31765985049345,0.021156797580425,0.296660782261584,-0.726143622596442,1,1,"Moderate Risk",0.253896961690885,"Non-Resilient",0,2,1,0,1,0,1,0,8.94271596195176
6284000,10,"Female",65,40,107,7,7,9,8,4,4,26000,0,0,0,3,3,1,2,0.00486176099538475,-0.66820607188017,-0.536950720022564,0.0280696226145673,0.106005017160914,0.822296150876338,0.766487582902221,1.62314951037021,-0.608017205368183,0.729218873512679,3,1,"High Risk",0.401585204755614,"Non-Resilient",0,5,0,1,0,1,0,1,9.93562232875265
6285000,10,"Female",10,55,114,10,10,8,5,4,3,15000,0,0,1,0,0,2,5,-2.50465772079727,-0.00228635196560979,-0.148730562806059,0.0280696226145673,-0.627113793110829,-0.323888457299962,-0.887029219871459,-0.779839558814468,-0.1556782115533,2.91226261767636,1,2,"Low Risk",0.519682959048877,"Not Applicable",0,3,1,0,0,1,1,0,10.0361036696471
6287000,8,"Female",35,20,99,10,8,9,10,2,2,14000,1,0,1,0,2,1,0,-1.36396704725515,-1.55609903176625,-0.98063089969857,-1.58478797884084,-1.36023260338257,-0.428087058043262,-0.887029219871459,0.822153153975318,-0.608017205368183,-0.726143622596442,1,3,"Low Risk",0.192602377807133,"Not Applicable",0,3,1,0,1,0,1,0,8.03162630777806
6288000,12,"Female",90,50,135,10,10,5,10,6,6,22000,0,0,1,0,0,5,0,1.1455524345375,-0.22425959193713,1.01592990884346,1.64092722406997,1.5722426377044,0.405501747903138,-0.887029219871459,-0.779839558814468,1.20133876989135,-0.726143622596442,1,3,"Low Risk",0.938705416116248,"Not Applicable",0,5,0,1,0,1,0,1,11.9842131026555
6289000,12,"Female",90,90,107,7,8,9,7,4,2,7000,0,0,0,3,2,1,3,1.1455524345375,1.55152632783503,-0.536950720022564,0.0280696226145673,-1.36023260338257,-1.15747726324636,0.766487582902221,0.822153153975318,-0.608017205368183,1.45690012156724,3,1,"High Risk",0.960634081902246,"Resilient",0,1,1,0,0,1,1,0,12.0208228894509
6291000,10,"Female",80,75,124,10,10,10,8,6,5,18000,0,0,0,0,0,0,2,0.689276165120653,0.88560660792047,0.405869661788948,1.64092722406997,0.839123827432658,-0.011292655070062,-0.887029219871459,-0.779839558814468,-1.06035619918307,0.729218873512679,1,3,"Low Risk",0.456803170409511,"Not Applicable",0,4,0,1,0,1,0,1,9.98013103837147
6293000,11,"Female",80,25,95,7,6,9,7,4,4,13000,0,0,0,3,4,1,3,0.689276165120653,-1.33412579179473,-1.20247098953657,0.0280696226145673,0.106005017160914,-0.532285658786562,0.766487582902221,2.4241458667651,-0.608017205368183,1.45690012156724,3,1,"High Risk",0.754293262879789,"Resilient",0,3,1,0,0,1,0,1,11.0072732707951
6296000,12,"Female",60,50,103,9,10,10,10,4,4,22000,0,0,0,1,0,0,0,-0.223276373713038,-0.22425959193713,-0.758790809860567,0.0280696226145673,0.106005017160914,0.405501747903138,-0.335856952280232,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.984676354029062,"Not Applicable",0,5,0,1,0,1,0,1,12.0694284812547
6297000,11,"Female",90,80,140,10,10,9,10,3,3,18000,1,0,1,0,0,1,0,1.1455524345375,1.10757984789199,1.29323002114096,-0.778359178113134,-0.627113793110829,-0.011292655070062,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.668692206076618,"Not Applicable",0,4,0,1,1,0,1,0,10.9496069284622
6299000,6,"Female",40,20,107,9,10,10,8,6,4,18000,0,0,0,1,0,0,2,-1.13582891254673,-1.55609903176625,-0.536950720022564,1.64092722406997,0.106005017160914,-0.011292655070062,-0.335856952280232,-0.779839558814468,-1.06035619918307,0.729218873512679,1,2,"Low Risk",0.035667107001321,"Not Applicable",0,4,0,1,0,1,0,1,6.03635472143069
6301000,9,"Female",90,65,135,7,10,9,10,4,6,22000,0,0,0,3,0,1,0,1.1455524345375,0.44166012797743,1.01592990884346,0.0280696226145673,1.5722426377044,0.405501747903138,0.766487582902221,-0.779839558814468,-0.608017205368183,-0.726143622596442,1,3,"Low Risk",0.284544253632761,"Not Applicable",0,5,0,1,0,1,0,1,8.98165617026389
6302000,10,"Female",85,60,131,10,10,10,10,5,5,20000,0,0,0,0,0,0,0,0.917414299829076,0.21968688800591,0.794089819005453,0.834498423342269,0.839123827432658,0.197104546416538,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.494319682959049,"Not Applicable",0,4,0,1,0,1,0,1,10.0080543730874
