"Household_ID","LC_Did_English","Did_Maths","LC_Maths_Level","LC_English_Level","LC_Maths_Points","LC_English_Points","TIPI_Agreeable_YP_W4","TIPI_EmoStab_YP_W4","TIPI_Cons_YP_W4","TIPI_Extra_YP_W4","TIPI_Open_YP_W4","CognitiveNamingFruit_W4","TIPI_Agreeable_PCG_W4","TIPI_EmoStab_PCG_W4","TIPI_Cons_PCG_W4","TIPI_Extra_PCG_W4","TIPI_Open_PCG_W4","Grinds_All_Subjects_W4","Grinds_English_W4","Grinds_Maths_W4","TIPI_Extra_YP_W3","TIPI_Agreeable_YP_W3","TIPI_Cons_YP_W3","TIPI_EmoStab_YP_W3","TIPI_Open_YP_W3","TIPI_Extra_PCG_W3","TIPI_Agreeable_PCG_W3","TIPI_Cons_PCG_W3","TIPI_EmoStab_PCG_W3","TIPI_Open_PCG_W3","TIPI_Extra_SCG_W3","TIPI_Agreeable_SCG_W3","TIPI_Cons_SCG_W3","TIPI_EmoStab_SCG_W3","TIPI_Open_SCG_W3","SDQ_Emo_PCG_W3","SDQ_Conduct_PCG_W3","SDQ_Hyper_PCG_W3","SDQ_Peer_PCG_W3","SDQ_Emo_SCG_W3","SDQ_Conduct_SCG_W3","SDQ_Hyper_SCG_W3","SDQ_Peer_SCG_W3","Cog_Naming_Total_W3","Cog_Maths_Total_W3","Cog_Vocabulary_W3","Gender_YP_W3","PCG_Educ_W3","SCG_Educ_W3","Income_Quin_Eq_W3","DEIS_W3","School_Type_W3","Number_Boys_School_W3","Number_Girls_School_W3","SDQ_Emo_Res_PCG_W3","SDQ_Good_Conduct_PCG_W3","SDQ_Focus_Behav_PCG_W3","SDQ_Posi_Peer_PCG_W3","SDQ_Emo_Res_SCG_W3","SDQ_Good_Conduct_SCG_W3","SDQ_Focus_Behav_SCG_W3","SDQ_Posi_Peer_SCG_W3","Fee_Paying_W3","Non_Fee_Paying_W3","Vocational_W3","Community_College_W3","Comprehensive_School_W3","School_Gender_Type","Girls_Only_School","Boys_Only_School","Mixed_School","School_Gender_Type_W3","Girls_Only_School_W3","Boys_Only_School_W3","Mixed_School_W3"
6283000,1,1,"Ordinary","Higher",40,40,5,3,6,4.5,6,14,5.5,4,4.5,4,5.5,1,NA,NA,5,5,6,4.5,6,7,5.5,5.5,5,4,6.5,6.5,4.5,5,6,2,3,0,0,1,1,0,0,17,1,6,0,3,2,3,0,2,0,5,8,6,10,10,9,8,10,10,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0
6284000,1,1,"Higher","Ordinary/Foundation",NA,NA,4,5,5.5,5,6,15,5,5.5,4,3.5,5.5,1,0,1,3.5,3,3.5,4,6,2.5,4.5,7,5,5.5,4,5,4.5,4,5,2,3,2,5,2,4,1,2,20,3,5,0,4,3,4,0,2,0,5,8,6,8,5,8,5,9,8,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0
6286000,1,1,"Ordinary","Higher",60,60,3.5,3.5,4,6,4.5,14,7,5.5,5.5,4.5,4,1,NA,NA,5.5,4,5,3,3.5,4,5,5,4.5,5.5,NA,NA,NA,NA,NA,3,2,6,2,NA,NA,NA,NA,20,3,10,0,5,NA,2,0,5,5,5,7,7,4,8,NA,NA,NA,NA,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
6288000,1,1,"Higher","Higher",91,91,7,4,6.5,5,4,18,6,4,5,2,5.5,1,NA,NA,5,5.5,6,4.5,5.5,6,6,4.5,6,6.5,7,5,4.5,4.5,7,0,1,1,0,0,0,3,0,24,4,14,0,6,6,2,0,4,3,3,10,8,9,10,10,9,7,10,0,0,0,1,0,"Mixed",0,0,1,"Mixed",0,0,1
6289000,1,1,"Higher","Higher",100,100,5,2,6.5,5,5.5,15,4,4,5.5,1,6,1,1,0,3.5,4,5.5,3.5,6,4,4,5.5,6,4,NA,NA,NA,NA,NA,3,1,2,0,NA,NA,NA,NA,23,4,10,0,4,NA,3,0,2,NA,NA,7,8,8,10,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
6290000,1,1,"Higher","Higher",113,NA,5,6,5,6,6,14,4.5,4.5,4,5.5,5,1,NA,NA,5,6,7,4,7,4.5,7,7,5,7,4.5,7,7,5,7,1,0,1,0,3,0,1,0,28,4,13,0,3,3,3,0,4,5,5,9,9,9,10,7,9,9,10,0,0,0,1,0,"Mixed",0,0,1,"Mixed",0,0,1
6291000,1,1,"Higher","Higher",91,91,5.5,4.5,5,2,6,17,4.5,7,7,6.5,5,1,NA,NA,4.5,3,6,6,5,2,4,5,7,4,2,5,4,7,6.5,1,1,0,2,3,2,0,2,16,2,8,0,6,6,5,NA,NA,NA,NA,9,8,10,8,7,7,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6293000,1,1,"Higher","Higher",95,95,4.5,5.5,5,4,5,NA,7,7,5.5,3.5,5,1,NA,NA,4,4,5.5,3,4,6,3.5,7,4.5,3,6,4.5,5,4.5,5.5,2,1,1,0,3,1,0,0,39,4,10,0,4,4,2,NA,NA,NA,NA,8,8,9,10,7,8,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6297000,1,1,"Ordinary","Higher",46,46,4,5,5.5,4,5.5,16,5.5,3,6.5,3,2.5,0,NA,NA,4.5,5.5,6,5.5,5.5,4.5,5,7,5,6,NA,NA,NA,NA,NA,1,1,0,2,NA,NA,NA,NA,32,3,17,0,3,NA,4,0,2,0,5,9,8,10,8,NA,NA,NA,NA,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0
6299000,1,1,"Ordinary","Higher",15,15,6,6,5.5,6.5,7,NA,7,4,7,7,6,1,0,1,3.5,7,5,4.5,7,2,6,6.5,2,4.5,2,6,4.5,4.5,6,8,2,2,3,6,2,1,1,17,0,3,0,6,4,4,1,3,4,2,2,7,8,7,4,7,9,9,0,0,1,0,0,"Mixed",0,0,1,"Mixed",0,0,1
6300000,NA,NA,NA,NA,NA,NA,3.5,4,7,3.5,4.5,9,3.5,3.5,4.5,4.5,4.5,0,NA,NA,4.5,4.5,5,5,4,6.5,7,4,6,6.5,4,5.5,3,6.5,6.5,1,1,4,3,0,2,3,2,17,0,2,0,2,3,NA,1,3,4,2,9,8,6,7,10,7,7,8,0,0,1,0,0,"Mixed",0,0,1,"Mixed",0,0,1
6301000,1,1,"Ordinary","Higher",46,46,4,5.5,5,5.5,5,17,NA,NA,NA,NA,NA,1,0,0,3,5.5,5.5,4.5,4.5,6,5,5,2,6.5,4,6,5,3.5,5.5,7,0,3,0,5,1,2,1,35,3,14,0,4,6,5,0,2,0,5,3,9,7,10,5,8,8,9,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0
6303000,1,1,"Higher","Higher",90,90,5,6,5.5,7,4,19,6.5,7,6.5,6,5,0,NA,NA,6,6,6,5,4.5,7,7,7,7,4.5,6.5,7,6.5,7,5,0,1,0,0,1,0,0,0,30,4,13,0,5,5,5,NA,NA,NA,NA,10,8,10,10,9,9,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6305000,1,1,"Higher","Higher",NA,NA,4,3,6,3,5,16,4,4,5.5,4.5,4,1,NA,NA,2.5,4.5,7,4,6.5,3.5,4,6.5,5.5,5.5,4,4,6.5,5.5,7,2,0,0,4,4,0,2,4,24,2,11,0,4,3,4,NA,NA,NA,NA,8,9,10,6,6,9,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6307000,1,1,"Ordinary","Ordinary/Foundation",15,15,5,4.5,5,4,5.5,7,6.5,6.5,7,6.5,5,1,NA,NA,3,5,3.5,4,4.5,4,7,6,4.5,5,3.5,7,7,5,6.5,3,0,0,0,1,0,2,0,12,1,5,0,4,2,4,0,2,0,5,7,9,10,10,9,9,8,10,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0
6311000,1,1,"Ordinary","Higher",28,28,5.5,6.5,5.5,5,4,19,6.5,6,6.5,2,6,1,NA,NA,5.5,5.5,6,3.5,5,3,4,6.5,3.5,6.5,3,5,6,6,3.5,1,2,0,0,1,1,3,1,36,3,9,0,4,4,3,0,2,0,5,9,7,10,10,9,8,7,9,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0
6313000,1,1,"Higher","Higher",102,NA,5.5,4,7,4,5.5,17,6,6,4.5,4.5,5,1,NA,NA,6,3.5,7,2,5,4.5,6,6.5,6,4,4.5,6,7,3,4,2,1,2,0,2,1,1,1,27,3,7,0,4,6,5,0,2,0,5,8,8,8,10,8,8,9,9,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0
6316000,1,1,"Higher","Higher",125,NA,4,6,5,5.5,5,15,4.5,4,6,4,5,1,NA,NA,6.5,4,6,6.5,5,5.5,4.5,5.5,5.5,5.5,6,6,6.5,6,6,0,1,1,2,1,1,0,0,23,2,16,0,5,5,5,0,2,NA,NA,10,8,9,8,9,8,10,10,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
6317000,1,1,"Higher","Higher",100,100,6,1.5,5,6,4.5,17,4.5,4.5,5,4.5,4.5,1,NA,NA,6,4.5,6.5,4,4.5,4.5,4,6.5,4,4.5,NA,NA,NA,NA,NA,3,2,1,1,NA,NA,NA,NA,23,4,16,0,3,NA,2,0,2,0,5,7,7,9,9,NA,NA,NA,NA,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0
6318000,1,1,"Higher","Higher",NA,NA,5.5,2,7,4.5,7,17,5.5,3.5,6,5.5,6.5,1,NA,NA,5.5,4.5,6.5,6,6.5,5,6,6,3,6.5,6.5,6.5,6.5,6.5,7,3,1,3,2,1,1,2,0,32,2,5,0,5,3,4,0,2,0,5,7,8,7,8,9,8,8,10,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0
6319000,1,1,"Higher","Higher",113,NA,5.5,3,4.5,2.5,4,17,4.5,3.5,7,4,5,1,0,1,2,4,5,2.5,3.5,2.5,6.5,7,3.5,3.5,2,4.5,6.5,4.5,4,4,1,0,1,3,1,1,1,20,3,9,0,5,5,5,0,2,0,5,6,8,10,9,7,8,9,9,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0
6320000,1,1,"Higher","Higher",91,91,6,5.5,6.5,6,6.5,14,6,3.5,6,1.5,5,1,NA,NA,5,5,6,4.5,6.5,6,6.5,7,7,4.5,6.5,3,4,7,4.5,0,0,0,0,0,0,1,0,17,3,8,0,4,4,3,0,2,NA,NA,10,9,10,10,10,9,9,10,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
6321000,1,1,"Ordinary","Ordinary/Foundation",NA,NA,3.5,4,4,3,3.5,8,7,6,7,6,5,1,NA,NA,4,4,5,3.5,5.5,3.5,6,6.5,4.5,6,4.5,6.5,5.5,4,4.5,4,0,2,1,1,0,0,0,16,0,8,0,2,3,2,0,2,0,5,6,9,8,9,9,9,10,10,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0
6322000,1,1,"Higher","Higher",91,91,5,2.5,6,4.5,6.5,16,6.5,5.5,6.5,4.5,5.5,1,NA,NA,4,5,6,4,6.5,4,7,4.5,3.5,6,4.5,4.5,4.5,4,5.5,4,0,2,1,7,3,3,2,25,2,13,0,3,3,1,0,2,NA,NA,6,9,8,9,3,6,7,8,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
6323000,1,1,"Ordinary","Higher",15,15,5,4,5.5,5.5,5.5,13,5,4.5,7,5.5,5,0,NA,NA,6.5,4.5,5.5,5,6.5,6,4.5,7,4.5,4.5,6,4.5,6.5,4.5,5.5,3,1,3,0,3,1,2,0,30,1,8,0,3,4,4,0,2,NA,NA,7,8,7,10,7,8,8,10,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
6324000,1,1,"Higher","Higher",81,81,5,4.5,4.5,5.5,5,17,7,4,7,2.5,4.5,1,NA,NA,5.5,4,5,5,6,4,7,6.5,7,7,5.5,7,5.5,7,6.5,0,1,1,1,1,1,2,0,19,4,14,0,4,3,3,0,2,NA,NA,10,8,9,9,9,8,8,10,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
6325000,1,1,"Higher","Higher",113,NA,6.5,6,7,7,4,16,5,4,6,3,4,1,NA,NA,6.5,6.5,7,6,5.5,6.5,5,6.5,6.5,6.5,4.5,5.5,7,6.5,6.5,0,0,0,0,0,0,1,0,25,3,13,0,4,4,5,0,2,NA,NA,10,9,10,10,10,9,9,10,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
6326000,1,1,"Ordinary","Higher",46,46,6,3.5,7,3.5,5,17,4,4,6,1,4,1,NA,NA,2,6.5,6.5,3,4,2.5,6.5,6.5,4,5.5,2.5,5,5.5,5,3,8,1,2,2,4,1,4,2,18,3,10,0,3,2,4,NA,NA,NA,NA,2,8,8,8,6,8,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6327000,1,1,"Ordinary","Higher",40,40,4,4,5.5,6,5.5,15,6.5,6,7,3,6,1,0,0,6.5,6,6.5,6,7,7,7,5,7,7,2.5,3.5,4,4.5,5.5,1,1,0,0,5,1,2,0,17,2,8,0,3,4,2,NA,NA,NA,NA,9,8,10,10,5,8,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6329000,1,1,"Higher","Higher",81,81,3.5,5,3.5,4.5,6,19,5.5,6.5,7,6,6.5,0,1,1,3.5,4.5,3.5,4.5,5.5,4.5,7,7,7,7,4,5,6,5,7,0,0,0,1,3,0,0,1,23,1,12,0,6,3,4,1,2,5,4,10,9,10,9,7,9,10,9,0,1,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1
6334000,1,1,"Higher","Higher",80,80,5,3.5,6,5.5,5.5,14,6,4,6.5,3,4,1,NA,NA,4,5,6.5,5,5.5,4,6,7,6.5,7,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,22,3,7,0,5,NA,1,0,5,5,5,10,8,10,9,NA,NA,NA,NA,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
6335000,1,1,"Ordinary","Higher",20,20,5.5,6,4.5,5.5,6,14,4.5,4.5,6.5,4,5,1,NA,NA,5,5,4.5,6.5,5.5,7,5.5,6,7,5.5,4.5,5.5,6.5,5,7,0,1,2,1,1,0,1,1,12,1,7,0,3,2,1,1,5,5,5,10,8,8,9,9,9,9,9,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
6336000,1,1,"Higher","Higher",85,85,4,4,7,4,5,12,5.5,6,6,4,4,1,0,1,4,5,7,6.5,4.5,4,7,7,7,7,4,7,6.5,7,6,0,0,0,0,0,1,0,0,20,1,6,0,2,4,1,1,5,5,5,10,9,10,10,10,8,10,10,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
6338000,1,1,"Ordinary","Higher",46,46,5.5,5,6.5,5.5,6,10,6.5,4.5,6.5,5.5,6,1,NA,NA,6.5,7,7,7,6.5,5.5,7,7,6,6.5,6.5,6.5,6,6,6,0,1,3,2,0,0,2,2,23,4,6,0,5,2,4,0,5,5,5,10,8,7,8,10,9,8,8,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
6341000,1,1,"Ordinary","Ordinary/Foundation",30,30,6.5,6,7,6,7,14,4.5,5,5.5,5,4,1,NA,NA,5,5.5,5.5,4.5,6.5,5.5,5.5,5,5.5,7,4,6,4.5,6.5,6.5,0,0,3,1,2,2,3,1,27,1,9,0,3,3,2,NA,NA,NA,NA,10,9,7,9,8,7,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6344000,NA,NA,NA,NA,NA,NA,4.5,4,4,4.5,4.5,9,7,7,6,6,6,0,NA,NA,NA,NA,NA,NA,NA,4.5,6,NA,4,4.5,3.5,6.5,6.5,3.5,3.5,1,2,9,2,1,1,6,0,10,0,NA,0,2,3,1,NA,NA,NA,NA,9,7,1,8,9,8,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6345000,1,1,"Higher","Higher",75,75,4,4,4,4,5.5,13,5,6.5,6.5,4,4.5,1,0,1,3,5.5,5,4.5,5.5,3.5,4,4,6.5,5,1.5,7,5,4.5,5,1,1,2,1,1,2,3,2,23,2,9,0,4,2,NA,1,3,3,3,9,8,8,9,9,7,7,8,0,0,1,0,0,"Mixed",0,0,1,"Mixed",0,0,1
6346000,1,1,"Higher","Higher",85,85,6,6,6,4.5,6,13,5,5,7,7,7,1,0,1,4.5,5,5.5,6,5.5,4,7,7,7,7,5,4.5,6,5.5,6,1,0,0,0,1,1,1,1,16,4,9,0,3,2,3,1,3,3,3,9,9,10,10,9,8,9,9,0,0,1,0,0,"Mixed",0,0,1,"Mixed",0,0,1
6349000,1,1,"Ordinary","Higher",35,35,3.5,4.5,4,4,6,20,6.5,5,4.5,7,6.5,0,NA,NA,4.5,4,3.5,6,6,5.5,6.5,5,5.5,6.5,NA,NA,NA,NA,NA,2,0,0,1,NA,NA,NA,NA,36,4,13,0,3,NA,NA,0,2,5,5,8,9,10,9,NA,NA,NA,NA,0,1,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1
6350000,1,1,"Higher","Higher",75,NA,4.5,4.5,5.5,3,4.5,13,5.5,3,2,3,5,0,NA,NA,4,4,6,5.5,5.5,6,6.5,6.5,6,7,4.5,6,6.5,6,6,1,1,1,2,1,0,1,2,20,3,9,0,2,5,2,NA,NA,NA,NA,9,8,9,8,9,9,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6351000,1,1,"Ordinary","Higher",NA,NA,4.5,4,4,6,5,16,7,6,5.5,5.5,6.5,0,NA,NA,6,4,3,4.5,5,5.5,4.5,2.5,3,4,5,5,3.5,5,6,4,1,4,0,3,2,4,1,21,1,7,0,2,5,4,0,2,0,5,6,8,6,10,7,7,6,9,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0
6358000,1,1,"Ordinary","Higher",40,40,4.5,3,5.5,4.5,5.5,24,5.5,5,6,2,4,1,NA,NA,6,4.5,6.5,3,5,7,4.5,5,4.5,5,6.5,5,6,4,5.5,4,3,2,3,3,3,1,1,21,3,14,0,5,4,NA,0,2,0,5,6,6,8,7,7,6,9,9,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0
6359000,1,1,"Ordinary","Higher",45,45,5.5,4,5,3,5.5,14,7,4,6,1.5,6,1,NA,NA,2,5,6,3.5,6.5,2.5,7,7,5,6.5,NA,NA,NA,NA,NA,2,0,0,1,NA,NA,NA,NA,21,2,13,0,2,NA,3,1,4,4,4,8,9,10,9,NA,NA,NA,NA,0,0,0,1,0,"Mixed",0,0,1,"Mixed",0,0,1
6360000,1,1,"Ordinary","Higher",56,56,6,5.5,6,5.5,4.5,17,7,5,7,4,7,1,NA,NA,4.5,5.5,6.5,5.5,5,3,7,7,6.5,6.5,4,7,7,5,7,3,0,1,1,2,1,0,0,27,4,12,0,3,3,1,1,4,4,4,7,9,9,9,8,8,10,10,0,0,0,1,0,"Mixed",0,0,1,"Mixed",0,0,1
6361000,1,1,"Higher","Higher",85,85,4.5,1.5,6,3,4,13,5,4,7,1,1.5,1,0,0,4,5,5.5,1,4,3,4,5,2,5.5,3.5,4,4.5,3,3.5,5,1,0,4,7,2,3,2,15,1,8,0,2,4,2,1,3,4,4,5,8,10,6,3,7,7,8,0,0,1,0,0,"Mixed",0,0,1,"Mixed",0,0,1
6362000,1,1,"Foundation","Ordinary/Foundation",NA,NA,5.5,3,6,5.5,6,13,5.5,6.5,6,6,5,0,0,1,3.5,4.5,4.5,3.5,6.5,2.5,4,5.5,2.5,4.5,NA,NA,NA,NA,NA,4,2,4,3,NA,NA,NA,NA,16,1,5,0,3,NA,4,0,2,0,5,6,7,6,7,NA,NA,NA,NA,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0
6363000,1,1,"Ordinary","Higher",45,45,6,6,6.5,5.5,7,12,5.5,6,6,4,5.5,1,NA,NA,5.5,3.5,5.5,3,6,5,4.5,3.5,4,6,6,4.5,4.5,4.5,6.5,4,1,4,3,2,1,2,1,23,4,10,0,3,4,2,NA,NA,NA,NA,6,8,6,7,8,8,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6365000,1,1,"Higher","Higher",95,95,2.5,5,3,6.5,4.5,17,6,5.5,6,2.5,4.5,0,NA,NA,6.5,1.5,6,5,5,5.5,6.5,5.5,6.5,5.5,NA,NA,NA,NA,NA,1,2,4,0,NA,NA,NA,NA,27,3,11,0,3,NA,4,0,1,2,3,9,7,6,10,NA,NA,NA,NA,1,0,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1
6366000,1,1,"Ordinary","Higher",45,45,4,3.5,6.5,6,5.5,18,6.5,6.5,7,6.5,7,1,0,1,4.5,6.5,6,3,6,7,6.5,7,7,6.5,6.5,5.5,7,7,7,0,1,0,1,1,2,0,0,22,2,5,0,3,3,5,NA,NA,NA,NA,10,8,10,9,9,7,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6367000,1,1,"Foundation","Ordinary/Foundation",0,0,5,3.5,4,4,3.5,12,5,5,5,4.5,4.5,1,NA,NA,4,4,4,2.5,4.5,4.5,4,4.5,3,4,3.5,4.5,6.5,5,3.5,5,2,3,2,5,2,3,3,21,1,7,0,1,3,2,NA,NA,NA,NA,5,7,7,8,5,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6368000,1,1,"Ordinary","Higher",45,NA,6,4.5,5.5,3.5,5,19,6.5,5,6.5,5.5,4.5,1,NA,NA,3.5,6,6,6,4.5,2.5,5,4.5,3.5,5.5,4,3.5,4.5,5.5,5.5,5,1,1,4,0,2,5,2,29,3,11,0,4,2,4,NA,NA,NA,NA,5,8,9,6,10,7,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6370000,1,1,"Ordinary","Higher",28,28,5.5,3.5,5,5,5.5,18,6,4,6.5,4,6,1,NA,NA,4,4,5,4,6,2.5,7,7,6.5,5,3,7,7,5,6,2,1,0,0,2,0,2,1,24,2,5,0,2,3,4,NA,NA,NA,NA,8,8,10,10,8,9,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6372000,1,1,"Ordinary","Higher",NA,NA,5.5,5.5,5.5,6.5,6,17,5,4,7,2.5,3.5,1,NA,NA,5.5,4.5,4.5,4.5,5,7,4.5,4.5,4.5,5,7,5,4,4.5,7,3,1,3,1,3,2,4,1,17,1,10,0,2,2,3,0,2,0,5,7,8,7,9,7,7,6,9,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0
6375000,NA,NA,NA,NA,NA,NA,6,1,4,1.5,2.5,19,6,6,6,1,5,1,NA,NA,1,5,5,1.5,5,1.5,3,6,1,3,NA,NA,NA,NA,NA,9,0,0,1,NA,NA,NA,NA,21,4,12,0,3,NA,1,0,5,5,5,1,9,10,9,NA,NA,NA,NA,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
6376000,1,1,"Higher","Higher",125,NA,4.5,7,4,7,6.5,22,4,3,7,6,6,1,NA,NA,7,4,4,7,6,6.5,5.5,5,7,5.5,6.5,6.5,4,6.5,6,0,1,1,0,0,1,3,0,33,4,12,0,5,5,NA,0,1,5,4,10,8,9,10,10,8,7,10,1,0,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1
6381000,1,1,"Ordinary","Higher",56,56,4,3,3,4.5,5,11,6.5,2,6,2.5,4,0,NA,NA,3.5,4,3,5,5.5,5.5,4.5,3.5,6.5,3.5,5,6,5,3,3.5,0,1,1,2,5,1,3,1,28,3,10,0,6,1,1,0,2,0,5,10,8,9,8,5,8,7,9,0,1,0,0,0,"Girls Only",1,0,0,"Girls Only",1,0,0
6382000,1,1,"Foundation","Higher",0,0,6,3,4.5,3,5,14,5,3.5,6,4,4.5,1,NA,NA,4,6.5,5.5,3.5,4,5,6.5,5.5,4,5,NA,NA,NA,NA,NA,3,2,2,2,NA,NA,NA,NA,15,2,4,0,3,NA,2,NA,NA,NA,NA,7,7,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6384000,1,1,"Ordinary","Ordinary/Foundation",46,46,5.5,6.5,6,5,6,NA,6,4,6.5,4.5,6.5,0,NA,NA,4,5,5,5,7,6,4,5.5,4,7,NA,NA,NA,NA,NA,3,1,1,3,NA,NA,NA,NA,22,2,9,0,6,NA,1,0,4,0,5,7,8,9,7,NA,NA,NA,NA,0,0,0,1,0,"Girls Only",1,0,0,"Girls Only",1,0,0
6385000,1,1,"Ordinary","Ordinary/Foundation",20,20,6,4,5,3.5,5,10,6,4.5,4,5,5.5,0,NA,NA,3,5.5,6.5,3,5,2.5,6,4,5.5,6,2.5,5,5.5,4,4.5,2,2,1,2,4,3,3,3,14,1,8,0,4,3,2,0,3,5,4,8,7,9,8,6,6,7,7,0,0,1,0,0,"Mixed",0,0,1,"Mixed",0,0,1
6386000,1,1,"Foundation","Ordinary/Foundation",0,0,5,1.5,4,6,5,14,6.5,1.5,6,4,7,0,0,1,6,4,4.5,4,4,2.5,6,2,5.5,6,3.5,3.5,1,6,4.5,0,3,5,2,1,6,8,4,14,3,7,0,3,3,3,0,5,5,5,10,6,5,8,9,3,2,6,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
6389000,1,1,"Ordinary","Higher",30,30,5.5,5.5,5,4,6.5,15,5.5,6,7,3.5,7,1,NA,NA,3,4,4,3,6,2.5,7,3.5,6,4,NA,NA,NA,NA,NA,3,1,3,3,NA,NA,NA,NA,23,1,8,0,5,NA,1,0,5,5,5,7,8,7,7,NA,NA,NA,NA,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
6391000,1,1,"Ordinary","Higher",25,25,6.5,3,6.5,6.5,7,14,5,3.5,7,1.5,6.5,0,NA,NA,5.5,4.5,5.5,5,5.5,5,6,6.5,4,6,5.5,6.5,4,5,6,2,1,0,0,4,3,4,1,23,2,6,0,2,2,4,0,5,5,5,8,8,10,10,6,6,6,9,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
6392000,1,1,"Ordinary","Higher",35,35,5,6,6.5,5.5,6.5,16,6.5,5,7,6.5,6.5,1,0,0,6,6.5,6,3,6,5.5,6.5,6.5,4.5,5,NA,NA,NA,NA,NA,3,0,4,0,NA,NA,NA,NA,17,1,8,0,3,NA,3,0,5,5,5,7,9,6,10,NA,NA,NA,NA,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
6394000,1,1,"Ordinary","Higher",15,15,4.5,3,5,5.5,7,13,4.5,1.5,3,5.5,5,0,NA,NA,6.5,6.5,6,6.5,6.5,4.5,6.5,4.5,6.5,6.5,NA,NA,NA,NA,NA,1,0,0,2,NA,NA,NA,NA,15,1,5,0,2,NA,1,0,5,5,5,9,9,10,8,NA,NA,NA,NA,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
6396000,1,1,"Ordinary","Higher",45,45,5,5,7,4,6.5,12,6,5.5,4.5,5.5,6,1,0,1,4.5,6.5,6,4,4,4,6,7,3.5,6,3.5,6.5,4.5,4.5,4.5,6,1,1,1,2,0,1,1,16,1,8,0,6,4,4,0,5,5,5,4,8,9,9,8,9,9,9,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
